facility_id,facility_name,facility_type,district,mandal,village,latitude,longitude,department,source_layer,record_completeness_pct
TG-17-255,"Primary Health Centre, Wargal",Primary Health Centre,Siddipet,Wargal,Wargal,17.77355,78.614807,,Primary Health Centre,100.0
TG-18-590,SubCentre Katkoor,Sub Centre,Siddipet,Akkannapet,Katkur,18.039263,79.237362,,Health Sub Centre,100.0
TG-18-593,SubCentre Padmati Keshwapur,Sub Centre,Siddipet,Akkannapet,Kesavapur,18.079448,79.252763,,Health Sub Centre,100.0
TG-18-441,SubCentre Potharam,Sub Centre,Siddipet,Bejjanki,Potharam,18.225624,79.01718,,Health Sub Centre,100.0
TG-8-20,Government General Hospital,Teaching Hospital,Siddipet,Siddipet_Urban,Siddipet (M + OG),18.098481,78.841964,Director of Medical Education,Medical Colleges,100.0
TG-15-253,HUSNABAD(UPHC),Urban Primary Health Centre,Siddipet,Husnabad,Husnabad,18.13172,79.209766,,Urban Primary Health Centre,100.0
TG-15-266,Indiramma Colony Seri Culture Building Siddipet,Urban Primary Health Centre,Siddipet,Siddipet_Urban,Siddipet (M + OG),18.119681,78.857744,,Urban Primary Health Centre,100.0
TG-15-230,UPHC Ambedkarnagar,Urban Primary Health Centre,Siddipet,Siddipet_Urban,Siddipet (M + OG),18.1019,78.85208,,Urban Primary Health Centre,100.0
TG-15-229,UPHC Nasarpura,Urban Primary Health Centre,Siddipet,Siddipet_Urban,Siddipet (M + OG),18.11046,78.84605,,Urban Primary Health Centre,100.0
TG-10-67,AH Huzurnagar,Area Hospital,Suryapet,Huzur nagar,Huzur nagar,16.894511,79.871286,TVVP,Area Hospital,100.0
TG-10-68,AH Kodad,Area Hospital,Suryapet,Kodad,Kodad,16.996742,79.970631,TVVP,Area Hospital,100.0
TG-10-69,AH Thungathurthy,Area Hospital,Suryapet,Thungathurthy,Thungathurthy,17.413127,79.589506,TVVP,Area Hospital,100.0
TG-13-447,Komarabanda GP Office BDK Kodada,Basti Dawakhana,Suryapet,Kodad,Komarabanda,17.016706,79.941597,,Basti Dawakhana,100.0
TG-13-446,Kudakuda GP Office Govt Building,Basti Dawakhana,Suryapet,Chivvemla,Kudakuda,17.168383,79.627577,,Basti Dawakhana,100.0
TG-13-449,Madavarayanigudem primary school Building,Basti Dawakhana,Suryapet,Huzur nagar,Huzur nagar,16.921551,79.88522,,Basti Dawakhana,100.0
TG-13-450,Magdumnagar Single room BDK Kodada,Basti Dawakhana,Suryapet,Huzur nagar,Huzur nagar,16.85328,79.870033,,Basti Dawakhana,100.0
TG-13-448,Ramapuram GP Office Neredcherla BDK,Basti Dawakhana,Suryapet,Nereducherla,Nereducherla,16.891811,79.683624,,Basti Dawakhana,100.0
TG-16-76,CHC Nadigudem,Community Health Centre,Suryapet,Nadigudem,Ramapuram,17.079781,79.865677,TVVP,Community Health Centre,100.0
TG-17-559,"Primary Health Centre, Anathagiri",Primary Health Centre,Suryapet,Ananthagiri,Anantha giri,17.050267,79.983465,,Primary Health Centre,100.0
TG-17-472,"Primary Health Centre, Arvapally",Primary Health Centre,Suryapet,Jajireddigudem,JajiReddiGudem,17.34202,79.510162,,Primary Health Centre,100.0
TG-17-510,"Primary Health Centre, Atmakur(S)",Primary Health Centre,Suryapet,Atmakur_S,Atmakur,17.231839,79.702102,,Primary Health Centre,100.0
TG-17-550,"Primary Health Centre, Chilukur",Primary Health Centre,Suryapet,Chilkur,Chilkur,16.960678,79.912057,,Primary Health Centre,100.0
TG-17-504,"Primary Health Centre, Chivemla",Primary Health Centre,Suryapet,Chivvemla,Chivvemla,17.153535,79.682636,,Primary Health Centre,100.0
TG-17-517,"Primary Health Centre, Garidepally",Primary Health Centre,Suryapet,Garidepalli,Garidepalli,16.886571,79.743285,,Primary Health Centre,100.0
TG-17-519,"Primary Health Centre, Kalmalcheruvu",Primary Health Centre,Suryapet,Garidepalli,Kalmalachervu,16.824633,79.750864,,Primary Health Centre,100.0
TG-17-560,"Primary Health Centre, Kapugal",Primary Health Centre,Suryapet,Kodad,Kapugallu,16.936007,79.98763,,Primary Health Centre,100.0
TG-17-489,"Primary Health Centre, Kasarabad",Primary Health Centre,Suryapet,Suryapet,Kasarabad,17.091652,79.602221,,Primary Health Centre,100.0
TG-17-533,"Primary Health Centre, Lingagiri",Primary Health Centre,Suryapet,Huzur nagar,Lingagiri,16.879779,79.823896,,Primary Health Centre,100.0
TG-17-540,"Primary Health Centre, Mattampally",Primary Health Centre,Suryapet,Mattampalli,Mattam palli,16.78701,79.866878,,Primary Health Centre,100.0
TG-17-553,"Primary Health Centre, Meelacheruvu",Primary Health Centre,Suryapet,Mellachervu,Mella Chervu,16.816454,79.933179,,Primary Health Centre,100.0
TG-17-527,"Primary Health Centre, Mothey",Primary Health Centre,Suryapet,Mothey,Mothey,17.161847,79.792024,,Primary Health Centre,100.0
TG-17-535,"Primary Health Centre, Munagala",Primary Health Centre,Suryapet,Munagala,Munagala,17.051331,79.835452,,Primary Health Centre,100.0
TG-17-463,"Primary Health Centre, Nagaram",Primary Health Centre,Suryapet,Nagaram,Nagaram,17.397079,79.485473,,Primary Health Centre,100.0
TG-17-509,"Primary Health Centre, Nereducherla",Primary Health Centre,Suryapet,Nereducherla,Nereducherla,16.882355,79.697713,,Primary Health Centre,100.0
TG-17-507,"Primary Health Centre, Nuthankal",Primary Health Centre,Suryapet,Noothankal,Nuthankal,17.326761,79.695833,,Primary Health Centre,100.0
TG-17-502,"Primary Health Centre, Penchikaldinna",Primary Health Centre,Suryapet,Nereducherla,Penchikaldinne,16.922285,79.661586,,Primary Health Centre,100.0
TG-17-505,"Primary Health Centre, Penpahad",Primary Health Centre,Suryapet,Penpahad,Penpahad,17.024599,79.685696,,Primary Health Centre,100.0
TG-17-530,"Primary Health Centre, Repala",Primary Health Centre,Suryapet,Munagala,Repala,17.112163,79.804984,,Primary Health Centre,100.0
TG-17-448,"Primary Health Centre, Thirumalagiri",Primary Health Centre,Suryapet,Tirumalagiri,Tirumalagiri,17.479512,79.434484,,Primary Health Centre,100.0
TG-17-487,"Primary Health Centre, Thungathurthy",Primary Health Centre,Suryapet,Thungathurthy,Thungathurthy,17.413869,79.588895,,Primary Health Centre,100.0
TG-17-556,"Primary Health Centre, Tripuraram(N)",Primary Health Centre,Suryapet,Ananthagiri,Tripuravaram,17.090749,79.940025,,Primary Health Centre,100.0
TG-18-700,SubCentre Velishala,Sub Centre,Suryapet,Tirumalagiri,Velichala,17.476018,79.520297,,Health Sub Centre,100.0
TG-18-156,"SubCentre, Bhagathsinghnagar",Sub Centre,Suryapet,Suryapet,Bechirag Madharam,17.142595,79.634378,,Health Sub Centre,100.0
TG-8-21,Government General Hospital,Teaching Hospital,Suryapet,Suryapet,Suryapet,17.140185,79.606374,Director of Medical Education,Medical Colleges,100.0
TG-15-231,UPHC 1 Rajeev Nagar,Urban Primary Health Centre,Suryapet,Suryapet,Suryapet,17.133035,79.617655,,Urban Primary Health Centre,100.0
TG-15-233,UPHC Ambedkar Nagar,Urban Primary Health Centre,Suryapet,Suryapet,Bechirag Madharam,17.138588,79.642847,,Urban Primary Health Centre,100.0
TG-15-232,UPHC Balaji Nagar Kodad,Urban Primary Health Centre,Suryapet,Kodad,Kodad,16.992301,79.9568,,Urban Primary Health Centre,100.0
TG-15-234,UPHC Girinagar,Urban Primary Health Centre,Suryapet,Suryapet,Suryapet,17.126124,79.635339,,Urban Primary Health Centre,100.0
TG-7-1,Unnamed facility,Central Medical Stores,Unknown,,,18.049798,78.272877,,Central Medical Stores,66.7
TG-7-2,Unnamed facility,Central Medical Stores,Unknown,,,16.747721,77.990972,,Central Medical Stores,66.7
TG-7-3,Unnamed facility,Central Medical Stores,Unknown,,,17.515091,80.637404,,Central Medical Stores,66.7
TG-7-4,Unnamed facility,Central Medical Stores,Unknown,,,17.055995,79.279448,,Central Medical Stores,66.7
TG-7-5,Unnamed facility,Central Medical Stores,Unknown,,,17.626081,78.079006,,Central Medical Stores,66.7
TG-7-6,Unnamed facility,Central Medical Stores,Unknown,,,18.09548,78.823028,,Central Medical Stores,66.7
TG-7-7,Unnamed facility,Central Medical Stores,Unknown,,,18.519779,79.322516,,Central Medical Stores,66.7
TG-7-8,Unnamed facility,Central Medical Stores,Unknown,,,17.580282,79.984978,,Central Medical Stores,66.7
TG-7-9,Unnamed facility,Central Medical Stores,Unknown,,,16.520837,78.242419,,Central Medical Stores,66.7
TG-7-10,Unnamed facility,Central Medical Stores,Unknown,,,18.457667,78.866568,,Central Medical Stores,66.7
TG-7-11,Unnamed facility,Central Medical Stores,Unknown,,,16.33885,78.040563,,Central Medical Stores,66.7
TG-7-12,Unnamed facility,Central Medical Stores,Unknown,,,17.725191,79.15039,,Central Medical Stores,66.7
TG-7-13,Unnamed facility,Central Medical Stores,Unknown,,,18.022434,79.548391,,Central Medical Stores,66.7
TG-7-14,Unnamed facility,Central Medical Stores,Unknown,,,17.512263,78.883768,,Central Medical Stores,66.7
TG-7-15,Unnamed facility,Central Medical Stores,Unknown,,,19.087189,78.36205,,Central Medical Stores,66.7
TG-7-16,Unnamed facility,Central Medical Stores,Unknown,,,17.399015,78.44364,,Central Medical Stores,66.7
TG-7-17,Unnamed facility,Central Medical Stores,Unknown,,,18.782342,78.911352,,Central Medical Stores,66.7
TG-7-18,Unnamed facility,Central Medical Stores,Unknown,,,16.217251,77.783709,,Central Medical Stores,66.7
TG-7-19,Unnamed facility,Central Medical Stores,Unknown,,,18.700068,78.11844,,Central Medical Stores,66.7
TG-7-20,Unnamed facility,Central Medical Stores,Unknown,,,16.708189,77.558036,,Central Medical Stores,66.7
TG-7-21,Unnamed facility,Central Medical Stores,Unknown,,,18.430157,79.128885,,Central Medical Stores,66.7
TG-7-22,Unnamed facility,Central Medical Stores,Unknown,,,17.522,78.659413,,Central Medical Stores,66.7
TG-7-23,Unnamed facility,Central Medical Stores,Unknown,,,17.140212,79.60676,,Central Medical Stores,66.7
TG-7-24,Unnamed facility,Central Medical Stores,Unknown,,,19.361707,79.272783,,Central Medical Stores,66.7
TG-7-25,Unnamed facility,Central Medical Stores,Unknown,,,17.329063,78.427735,,Central Medical Stores,66.7
TG-7-26,Unnamed facility,Central Medical Stores,Unknown,,,18.189667,79.921755,,Central Medical Stores,66.7
TG-7-27,Unnamed facility,Central Medical Stores,Unknown,,,18.413935,79.851704,,Central Medical Stores,66.7
TG-7-28,Unnamed facility,Central Medical Stores,Unknown,,,18.855242,79.439235,,Central Medical Stores,66.7
TG-7-29,Unnamed facility,Central Medical Stores,Unknown,,,19.662608,78.528211,,Central Medical Stores,66.7
TG-7-30,Unnamed facility,Central Medical Stores,Unknown,,,17.95284,79.594197,,Central Medical Stores,66.7
TG-7-31,Unnamed facility,Central Medical Stores,Unknown,,,17.331042,77.88817,,Central Medical Stores,66.7
TG-7-32,Unnamed facility,Central Medical Stores,Unknown,,,18.329503,78.319896,,Central Medical Stores,66.7
TG-7-33,Unnamed facility,Central Medical Stores,Unknown,,,17.251634,80.151468,,Central Medical Stores,66.7
TG-13-451,Kodangal BDK,Basti Dawakhana,Vikarabad,Kodangal,Kodangal,17.102561,77.633727,,Basti Dawakhana,100.0
TG-13-452,Maqbul Chityampally CH,Basti Dawakhana,Vikarabad,Vikarabad,Madgul Chittempalle,17.268588,77.887996,,Basti Dawakhana,100.0
TG-13-453,Muncipal Building Community Hall ( Tandur ),Basti Dawakhana,Vikarabad,Tandur,Tandur_M,17.249469,77.576063,,Basti Dawakhana,100.0
TG-13-454,Parigi BDK,Basti Dawakhana,Vikarabad,Pargi,Pargi,17.158797,77.873011,,Basti Dawakhana,100.0
TG-16-79,CHC Basheerabad,Community Health Centre,Vikarabad,Basheerabad,Navandgi (CT) WARD NO.-0001,17.217963,77.424851,TVVP,Community Health Centre,100.0
TG-16-77,CHC Kodangal,Community Health Centre,Vikarabad,Kodangal,Kodangal,17.109757,77.623877,TVVP,Community Health Centre,100.0
TG-9-2,DH Tandur,District Hospital,Vikarabad,Tandur,Tandur_M,17.255058,77.585966,TVVP,District Hospital,100.0
TG-17-89,Primari Health Centre Chityal,Primary Health Centre,Vikarabad,Pargi,Chityal,17.124489,77.968264,,Primary Health Centre,100.0
TG-17-67,"Primary Health Center, Ramaiahguda",Primary Health Centre,Vikarabad,Vikarabad,Alampally,17.338903,77.885496,,Primary Health Centre,100.0
TG-17-11,Primary Health Centre Gingurthy,Primary Health Centre,Vikarabad,Tandur,Gingurthy,17.348572,77.546231,,Primary Health Centre,100.0
TG-17-22,Primary Health Centre Peddamul,Primary Health Centre,Vikarabad,Peddemul,Peddemul,17.336252,77.65878,,Primary Health Centre,100.0
TG-17-9,"Primary Health Centre, Angadi Raichur",Primary Health Centre,Vikarabad,Kodangal,Angadi Raichur,17.086348,77.536438,,Primary Health Centre,100.0
TG-17-31,"Primary Health Centre, Bantaram",Primary Health Centre,Vikarabad,Bantwaram,Bantwaram,17.446316,77.708073,,Primary Health Centre,100.0
TG-17-1,"Primary Health Centre, Basheerabad",Primary Health Centre,Vikarabad,Basheerabad,Navandgi (CT) WARD NO.-0001,17.217824,77.425911,,Primary Health Centre,100.0
TG-17-41,"Primary Health Centre, Bomraspet",Primary Health Centre,Vikarabad,Bommaraspeta,Bomraspeta,17.162923,77.738949,,Primary Health Centre,100.0
TG-17-102,"Primary Health Centre, Chengomul",Primary Health Centre,Vikarabad,Pudur,Changomul,17.252365,78.022214,,Primary Health Centre,100.0
TG-17-46,"Primary Health Centre, Dharur",Primary Health Centre,Vikarabad,Dharoor,Dharur,17.306764,77.770062,,Primary Health Centre,100.0
TG-17-54,"Primary Health Centre, Doma",Primary Health Centre,Vikarabad,Doma,Doma,17.090519,77.836661,,Primary Health Centre,100.0
TG-17-12,"Primary Health Centre, Doulthabad",Primary Health Centre,Vikarabad,Doulthabad,Matoor,17.035708,77.551732,,Primary Health Centre,100.0
TG-17-40,"Primary Health Centre, Kotepally",Primary Health Centre,Vikarabad,Kotepally,Kotepally,17.38751,77.736803,,Primary Health Centre,100.0
TG-17-71,"Primary Health Centre, Mominpet",Primary Health Centre,Vikarabad,Mominpet,Mominpet,17.518028,77.892679,,Primary Health Centre,100.0
TG-17-35,"Primary Health Centre, Nagasamudram",Primary Health Centre,Vikarabad,Dharoor,Nagasamunder,17.35445,77.725286,,Primary Health Centre,100.0
TG-17-2,"Primary Health Centre, Navalga",Primary Health Centre,Vikarabad,Basheerabad,Navalga,17.204934,77.480414,,Primary Health Centre,100.0
TG-17-87,"Primary Health Centre, Nawabpet",Primary Health Centre,Vikarabad,Nawabpet,Nawabpet,17.426118,77.962979,,Primary Health Centre,100.0
TG-17-73,"Primary Health Centre, Patloor",Primary Health Centre,Vikarabad,Vikarabad,Vikarabad,17.336808,77.905485,,Primary Health Centre,100.0
TG-17-86,"Primary Health Centre, Pudur",Primary Health Centre,Vikarabad,Pudur,Pudur,17.265228,77.957603,,Primary Health Centre,100.0
TG-17-97,"Primary Health Centre, Siddaloor",Primary Health Centre,Vikarabad,Vikarabad,Sidloor Paigah,17.358729,77.99181,,Primary Health Centre,100.0
TG-17-15,"Primary Health Centre, Yalal",Primary Health Centre,Vikarabad,Yelal,Rasoolpur,17.228784,77.595074,,Primary Health Centre,100.0
TG-17-65,"Primary Health Centre,Kulkacherla",Primary Health Centre,Vikarabad,Kulkacharla,Kulkacharla,17.018228,77.877637,,Primary Health Centre,100.0
TG-18-955,"SubCentre, Somaram",Sub Centre,Vikarabad,Dharoor,Forest,17.3515,77.8396,,Health Sub Centre,100.0
TG-8-32,Government General Hospital,Teaching Hospital,Vikarabad,Vikarabad,Vikarabad,17.335647,77.907456,Director of Medical Education,Medical Colleges,100.0
TG-15-236,UPHC Tandur,Urban Primary Health Centre,Vikarabad,Tandur,Malreddipalle,17.262953,77.589866,,Urban Primary Health Centre,100.0
TG-15-235,UPHC Vikarabad,Urban Primary Health Centre,Vikarabad,Vikarabad,Kothagadi,17.369687,77.903464,,Urban Primary Health Centre,100.0
TG-13-456,Atmakur Town BDK,Basti Dawakhana,Wanaparthy,Atmakur,Atmakur,16.339123,77.809575,,Basti Dawakhana,100.0
TG-13-455,Mepma Govt Building,Basti Dawakhana,Wanaparthy,Wanaparthy,Wanaparthy,16.36217,78.056324,,Basti Dawakhana,100.0
TG-16-82,CHC Athmakur,Community Health Centre,Wanaparthy,Ghanpur,Kamaluddinpur,16.605901,78.025266,TVVP,Community Health Centre,100.0
TG-16-81,CHC Khilaghanpur,Community Health Centre,Wanaparthy,Ghanpur,Ghanpur,16.572308,78.050182,TVVP,Community Health Centre,100.0
TG-16-83,CHC Revally,Community Health Centre,Wanaparthy,Revally,Revally,16.370137,78.267367,TVVP,Community Health Centre,100.0
TG-16-80,CHC Veepangandla,Community Health Centre,Wanaparthy,Weepangandla,Weepangandla,16.117416,78.130186,TVVP,Community Health Centre,100.0
TG-17-98,PHC Srirangapur,Primary Health Centre,Wanaparthy,Pebbair,Pebbair,16.204852,77.995455,,Primary Health Centre,100.0
TG-17-81,"Primary HEalth Centre, Kothakota",Primary Health Centre,Wanaparthy,Kothakota,Kothakota,16.374617,77.941728,,Primary Health Centre,100.0
TG-17-72,"Primary Health Centre, Apparala",Primary Health Centre,Wanaparthy,Kothakota,Apparala,16.296913,77.898711,,Primary Health Centre,100.0
TG-17-110,"Primary Health Centre, Ghanpur",Primary Health Centre,Wanaparthy,Ghanpur,Ghanpur,16.57823,78.050552,,Primary Health Centre,100.0
TG-17-127,"Primary Health Centre, Gopalpet",Primary Health Centre,Wanaparthy,Gopalpet,Gopalpet,16.392568,78.142993,,Primary Health Centre,100.0
TG-17-88,"Primary Health Centre, Kadukuntla",Primary Health Centre,Wanaparthy,Kothakota,Rayanpet,16.324307,77.966191,,Primary Health Centre,100.0
TG-17-103,"Primary Health Centre, Kamaluddinpur",Primary Health Centre,Wanaparthy,Ghanpur,Kamaluddinpur,16.613542,78.022928,,Primary Health Centre,100.0
TG-17-69,"Primary Health Centre, Madnapur",Primary Health Centre,Wanaparthy,Madanapur,Madanapur,16.381366,77.88993,,Primary Health Centre,100.0
TG-17-120,"Primary Health Centre, PANGAL",Primary Health Centre,Wanaparthy,Pangal,Pangal,16.26427,78.118491,,Primary Health Centre,100.0
TG-17-96,"Primary Health Centre, Pebbair",Primary Health Centre,Wanaparthy,Pebbair,Pebbair,16.209689,77.99153,,Primary Health Centre,100.0
TG-17-101,"Primary Health Centre, Peddamandadi",Primary Health Centre,Wanaparthy,Peddamandaddi,Peddamandaddi,16.421052,78.018047,,Primary Health Centre,100.0
TG-17-64,"Primary Health Centre, Thipudampally",Primary Health Centre,Wanaparthy,Atmakur,Thippadampalle,16.292185,77.87613,,Primary Health Centre,100.0
TG-17-125,"Primary Health Centre, Veepangandla",Primary Health Centre,Wanaparthy,Weepangandla,Weepangandla,16.116499,78.13346,,Primary Health Centre,100.0
TG-8-25,Government General Hospital,Teaching Hospital,Wanaparthy,Wanaparthy,Wanaparthy,16.364819,78.064823,Director of Medical Education,Medical Colleges,100.0
TG-15-237,UPHC Gandhinagar,Urban Primary Health Centre,Wanaparthy,Wanaparthy,Wanaparthy,16.365376,78.077298,,Urban Primary Health Centre,100.0
TG-15-238,UPHC Peerlagutta,Urban Primary Health Centre,Wanaparthy,Wanaparthy,Wanaparthy,16.351058,78.059144,,Urban Primary Health Centre,100.0
TG-10-71,AH Wardhannapet,Area Hospital,Warangal,Wardhannapet,Wardhannapet,17.77399,79.57194,TVVP,Area Hospital,100.0
TG-13-457,Christain Colony Community Hall,Basti Dawakhana,Warangal,Geesugonda,Gorrekunta,17.976112,79.619644,,Basti Dawakhana,100.0
TG-13-458,Giriprasad Nagar Community Hall,Basti Dawakhana,Warangal,Khila Warangal,Thimmapur,17.946209,79.605242,,Basti Dawakhana,100.0
TG-13-410,Thattiannaram (Peddamberpet - HUA),Basti Dawakhana,Warangal,Duggondi,Adavi_Rangapur,17.928929,79.776055,,Basti Dawakhana,100.0
TG-17-539,Primary Health Centre Chennaraopet,Primary Health Centre,Warangal,Chennaraopet,Chennaraopet,17.867386,79.863108,,Primary Health Centre,100.0
TG-17-531,Primary Health Centre Duggondi,Primary Health Centre,Warangal,Duggondi,Duggondi,18.020642,79.806484,,Primary Health Centre,100.0
TG-17-521,Primary Health Centre Keshavapur,Primary Health Centre,Warangal,Duggondi,Keshwapur,18.051755,79.764641,,Primary Health Centre,100.0
TG-17-552,Primary Health Centre Khanapur,Primary Health Centre,Warangal,Khanapur,Khanapur,17.895604,79.92714,,Primary Health Centre,100.0
TG-17-534,"Primary Health Centre, Alankanipet",Primary Health Centre,Warangal,Nekkonda,Alamkhanipet,17.719829,79.831524,,Primary Health Centre,100.0
TG-17-541,"Primary Health Centre, Banojipet",Primary Health Centre,Warangal,Narsampet,Kammepalle,17.989483,79.867712,,Primary Health Centre,100.0
TG-17-508,"Primary Health Centre, Geesugonda",Primary Health Centre,Warangal,Geesugonda,Geesugonda,17.963236,79.696319,,Primary Health Centre,100.0
TG-17-554,"Primary Health Centre, Medapally",Primary Health Centre,Warangal,Nallabelli,Medapalle,18.030005,79.935185,,Primary Health Centre,100.0
